,Unnamed: 0,Oración 1,Oración 2,Similitud
117,117.0,"aunque, de vez en cuando, puede tomar por sorpresa a cualquier turista que recorre las calles y avenidas de la ciudad.","ocasionalmente, sin embargo, puede llegar a sorprender a algún turista que pasee por la ciudad.",0.8717570900917053
118,118.0,"a pesar de las dificultades y la disminución de las ventas con el tiempo, los camoteros son un dulce oficio que se resiste a extinguirse.","con el tiempo la venta de este postre tradicional ha disminuido y las dificultades se han presentado; sin embargo, el negocio de los camoteros se resiste a la extinción.",0.8913541436195374
119,119.0,el sonido que los distingue se llega a oír generalmente en las primeras horas de la noche y eso hace parte del atractivo de comerlos.,parte del encanto del carrito de camotes radica en el distintivo silbido que se escucha durante las primeras horas nocturnas.,0.9020445346832277
120,120.0,"aunque, de vez en cuando, puede tomar por sorpresa a cualquier turista que recorre las calles y avenidas de la ciudad.","aun así, alguna vez pueden sorprender a los turistas mientras caminan por las avenidas o las calles de la ciudad.",0.905799150466919
121,121.0,el sonido que los distingue se llega a oír generalmente en las primeras horas de la noche y eso hace parte del atractivo de comerlos.,"el peculiar silbido del carrito acompaña las primeras de la noche, esto es parte del atractivo que invita a comer los dulces postres.",0.9061219096183776
122,122.0,y oler el dulce aroma que emana del carrito mientras observas la iluminada avenida por las luces nocturnas.,"asimismo, disfrutar de la vista de las luces que acarician la avenida, mientras entra por tus fosas nasales el exquisito olor proveniente del carrito.",0.9145051836967468
123,123.0,y oler el dulce aroma que emana del carrito mientras observas la iluminada avenida por las luces nocturnas.,y huele el dulce perfume que emana del tranvía mientras contemplas el bulevar iluminado por las luces nocturnas.,0.91596657037735
124,124.0,el sonido que los distingue se llega a oír generalmente en las primeras horas de la noche y eso hace parte del atractivo de comerlos.,el sonido que los caracteriza se escucha generalmente cuando comienza la noche y eso forma parte del atractivo de comerlos.,0.9328559637069702
125,125.0,"a pesar de las dificultades y la disminución de las ventas con el tiempo, los camoteros son un dulce oficio que se resiste a extinguirse.","el grato trabajo de los vendedores de camotes desafía los contratiempos y el debilitamiento de las ganancias debido al bajo consumo, y el oficio se resiste a la extinción.",0.9334243535995485
126,126.0,el sonido que los distingue se llega a oír generalmente en las primeras horas de la noche y eso hace parte del atractivo de comerlos.,el sonido que las distingue se suele escuchar en las primeras horas de la noche y esto es parte del atractivo de comerlas.,0.942577302455902
127,127.0,y oler el dulce aroma que emana del carrito mientras observas la iluminada avenida por las luces nocturnas.,y oler el agradable aroma que despide del carrito mientras se observa la iluminada avenida por las luces nocturnas.,0.9580760598182678
128,128.0,no hay muchas sensaciones que se comparen al hecho de salir por la noche y ver cómo preparan un camote con leche o mermelada.,no hay muchas sensaciones que se comparen con salir de  noche y ver cómo preparan un boniato con leche o mermelada.,0.9612193703651428
129,129.0,"a pesar de las dificultades y la disminución de las ventas con el tiempo, los camoteros son un dulce oficio que se resiste a extinguirse.","a pesar de las dificultades y la caída de las ventas con el paso del tiempo, los productores de boniato son un dulce oficio que no quiere morir.",0.961531400680542
130,130.0,"a pesar de las dificultades y la disminución de las ventas con el tiempo, los camoteros son un dulce oficio que se resiste a extinguirse.","se resiste a extinguirse el agradable oficio de los camoteros, a pesar de las adversidades y la disminución de las ventas a través del tiempo.",0.9641838669776917
131,131.0,no hay muchas sensaciones que se comparen al hecho de salir por la noche y ver cómo preparan un camote con leche o mermelada.,no es común percibir una sensación igual que se compare al hecho de salir por la noche y ver cómo preparan un camote con leche o jalea.,0.9695123434066772
132,132.0,"aunque, de vez en cuando, puede tomar por sorpresa a cualquier turista que recorre las calles y avenidas de la ciudad.","aunque, en ocasiones puede sorprender a algún turista que anda por las calles y avenidas de la ciudad.",0.9808713793754578
133,133.0,"aunque, de vez en cuando, puede tomar por sorpresa a cualquier turista que recorre las calles y avenidas de la ciudad.",aunque de vez en cuando puede sorprender a cualquier visitante que pase por las calles y avenidas de la ciudad.,0.9842932224273682
456,,los indígenas compartían la creencia de la existencia de una entidad anímica en el cuerpo que le daba identidad y que lo abandona al morir para ir a una existencia ultraterrenal.,"los indígenas creían que al morir la entidad anímica que daba identidad al cuerpo, lo abandona y se va al más allá.",
457,,"esa conciencia pervivía en el lugar de los muertos, en donde requería alimento y algunas ayudas espirituales que podían ser otorgadas para permitirles continuar su existencia inmortal.",a pesar del tiempo ese conocimiento seguía en el lugar de los muertos. se requería alimento y algunas ayudas espirituales que se les otorgaba para continuar con su existencia inmortal.,
458,,en los ritos funerarios de estas civilizaciones era común dejar la sepultura de objetos de uso cotidiano como herramientas de oficio para ayudar al difunto en su travesía al otro mundo.,"por tanto, en estas civilizaciones, durante los ritos funerarios era muy común que se dejaran objetos cotidianos por ejemplo herramientas de oficio y que eran de ayuda para el difunto en su travesía al otro mundo.",
459,,la representación de los altares de muertos ha cambiado a través de los siglos desde la introducción de la religión católica en el méxico prehispánico.,"a partir de que se introdujo la religión católica al méxico prehispánico, los altares para los muertos han cambiado con el paso de los siglos.",
460,,"usualmente, los altares están compuestos por varios niveles que representan la cosmovisión, el mundo material y el inmaterial.","comúnmente, los altares cuentan con diferentes niveles, los cuales representan el mundo material, el inmaterial y la cosmovisión.",
461,,los altares de dos niveles son una representación de la división del cielo y la tierra.,los altares que tienen dos niveles hacen referencia a la división entre la tierra y el cielo.,
462,,"los altares de tres niveles muestran el cielo, la tierra y el inframundo.","el cielo, la tierra y el inframundo son representados en los altares de tres niveles.",
463,,los altares de siete niveles son los más convencionales y representan los siete niveles que debe atravesar el alma para poder llegar al descanso.,los altares de siete niveles son los más comunes ya que representan los niveles por los que el alma debe atravesar para llegar al descanso.,
464,,los colores y el ánimo mexicano son factores fundamentales en esta época del año que resaltan lo especial de esta fecha.,estas festividades son bastante conocidas y emocionantes y esto es lo que resalta la importancia que tiene la fecha para el pueblo.,
465,,"esa conciencia pervivía en el lugar de los muertos, en donde requería alimento y algunas ayudas espirituales que podían ser otorgadas para permitirles continuar su existencia inmortal.","este tipo de ideología pervive en donde se encuentran los muertos, pues se necesita alimento y otras guías que les permita mantener su existencia inmortal.",
466,,en los ritos funerarios de estas civilizaciones era común dejar la sepultura de objetos de uso cotidiano como herramientas de oficio para ayudar al difunto en su travesía al otro mundo.,en las ceremonias de luto que se llevan a cabo en estas civilizaciones se solía enterrar los objetos y herramientas del difunto para que le sea más fácil transportarse al otro mundo.,
467,,"usualmente, los altares están compuestos por varios niveles que representan la cosmovisión, el mundo material y el inmaterial.","con frecuencia, los altares se componen de niveles en los cuales se representan la cosmovisión y el mundo en su fase real e inmaterial.",
468,,los altares de dos niveles son una representación de la división del cielo y la tierra.,"aquellos que tienen dos niveles, representan la división entre lo terrenal y el firmamento.",
469,,"los altares de tres niveles muestran el cielo, la tierra y el inframundo.","los de tres niveles, muestran la conexión entre las dos anteriores y el inframundo.",
470,,los altares de siete niveles son los más convencionales y representan los siete niveles que debe atravesar el alma para poder llegar al descanso.,"los que se componen de siete niveles son los más usados, puesto que son la representación de las etapas que el alma atraviesa con el fin de poder descansar.",
471,,"las calaveras son dulces que representan alusiones a la muerte, pueden ser de azúcar, chocolate o amaranto.","asimismo, las calaveras son dulces que representan la muerte y pueden estar echas de azúcar o amaranto, entre otras.",
472,,"el dulce no es lo único comestible en una ofrenda, ya que también se pone comida, la cual debe ser del agrado del fallecido.","sin embargo, no todo se trata sobre dulces, la comida es un factor fundamental y debe ser del gusto del fallecido.",
473,,"la tortilla, los platos de mole y pozole son frecuentes en la cocina criolla y, por tanto, en los altares.","en la cocina criolla, algunos elementos relevantes son la tortilla, los platos de mole y el pozole.",
474,,el pan de muerto también forma parte de la ofrenda hacia los muertos.,el pan de muerto es un elemento crucial en estas instalaciones.,
475,,otras bebidas como el tequila son servidas en envases de barro para mantener el tradicionalismo. puede incluirse cualquier bebida del gusto del difunto.,"por otro lado, las bebidas no pueden faltar, el tequila servido en envases de barro para conservar las tradiciones. así que puede ponerse cualquier bebida que le guste al difunto.",
476,,"la dieta común de las personas consiste en carnes, frutas, vegetales y todo cuanto sea comestible y se encuentre a nuestro alcance.","la alimentación a base de verduras, proteínas y frutos es lo más apropiado para el ser humano, sin omitir las nuevas combinaciones de todo nuestro ecosistema.",
477,,"sin embargo, para cuidar de la salud, se deberían comer ciertos alimentos y restringir otros cuantos.",el cuidado de nosotros debe de consistir en todos los productos sanos que ingerimos a nuestro cuerpo.,
478,,"estas dietas tienen un alto valor nutricional, pero en ausencia de carne, es vital e importante asegurarse de consumir todas las cantidades correctas de proteínas.","al tener un régimen nutritivo con la ausencia de pulpa animal, se deben de tomar medidas un poco más estrictas con referente al suplemento de las cantidades de proteínas ausentes.",
479,,"asimismo, es más fácil prevenir distintos tipos de enfermedades como las cardíacas debido al hecho de que contienen menos grasas saturadas.",la dieta vegetariana previene malestares cardiovasculares ya que no contiene nada de origen del puerco.,
480,,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.",gracias a las combinaciones genéticas y al poco cuidado que se tienen en las granjas es más fácil contagiarse de virus o insectos de la carne que se encuentra en supermercados.,
481,,una alimentación enteramente sin carne o producto animal tienen un gran potencial para evitar las causas de mortalidad más frecuentes en europa.,en la unión europea se ha implementado una dieta a base de plantas ya que aumenta el índice de vida.,
482,,la dieta vegana desempeña un papel relevante en la reducción de ataques de migraña porque estas se relacionan a menudo con alimentos como el chocolate y el queso.,"los productos que provienen de la vaca y del cacao están relacionados con problemas neurológicos, la alimentación vegetariana estricta evita este tipo de alimentos y con eso mejoran su calidad de vida.",
483,,"una ventaja bastante positiva de este método es la reducción de peso. generalmente, los veganos no sufren de obesidad.","el sobrepeso generalmente se relaciona al alto consumo de alimentos que pueden ingerir los carnívoros, estudios comprueban que los que llevan una dieta a base de plantas y semillas no padecen de una mala salud.",
484,,"con esto, es posible mejorar el rendimiento atlético. muchos deportistas comen saludablemente.",las personas que practican algún deporte tienen un cuidado extremo a su salud.,
485,,"el cuidado de la piel también es un factor a tomar en cuenta, pues la vitamina c dan como resultado una piel más lozana.",hablando dermatológicamente las vitaminas tienen un aporte esencial a la salud de la piel .,
486,,las hormonas como el estrógeno pueden ser responsables de causar cáncer si los niveles se vuelven excesivos.,"las alteraciones de tipo hormonal suelen causar enfermedades como tumores malignos, se ha demostrado que se deriva a por ingerir demasiadas grasas y alteraciones hormonales.",
487,,los veganos tienen niveles de estrógeno más bajos que los no veganos en parte debido al menor contenido de grasa de su dieta.,aquellas personas que llevan una dieta a base de plantas y semillas su grado de hormonas es más balanceado que aquellas que llevan una dieta a base de carbohidratos.,
488,,"además, tienen más de ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre y tienen la función de mantenerlas inactivas hasta que se necesiten.",aquellas personas que llevan una dieta a base de plantas y semillas su grado de hormonas es más balanceado que aquellas que llevan una dieta a base de carbohidratos.,
489,,"de igual forma, los veganos disfrutan de vidas más largas y saludables en comparación con aquellos que consumen carne.",las personas que llevan una alimentación con base en carne y carbohidratos mantiene un perfil de salud mucho más bajo y poco largo que las personas que tienen una dieta a base de verduras y semillas.,
490,,esta es una opción definitivamente muy saludable que trae consigo inmensos beneficios.,las opciones más saludables que se han visto en estos momentos es mantener una dieta vegana.,
491,,una dieta de este tipo por cinco días puede ayudar a ver cómo un cambio en nuestra alimentación puede ser un nuevo inicio para una vida llena de energía.,"el cambio a una dieta vegana puede aumentar nuestra fuerza y ánimo, notando los cambios en menos de 10 días.",
492,,"el consumo de estos alimentos ha ido en aumento por los estilos de vida que se han ido adquiriendo y son accesibles, en general.",la vida vegana tiene un auge por la facilidad de adquisición de los productos.,
493,,"otra ventaja es que no se debe esperar mucho tiempo para cocinar los alimentos, aunque también se pueden preparar platos delicados, divertidos y sorprendentes y crear delicias.",la rapidez en la que se pueden ejecutar diferentes platillos con este tipo de productos es una virtud.,
494,,"estas dietas tienen un alto valor nutricional, pero en ausencia de carne, es vital e importante asegurarse de consumir todas las cantidades correctas de proteínas.","el valor nutricional de este tipo de alimentación es alto, sin embargo, debido a la ausencia de carne, es muy importante consumir proteínas en la proporción adecuada.",
495,,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.",prescindir del consumo de alimentos de origen animal minimiza el padecimiento de las principales causas de mortalidad en europa.,
496,,una alimentación enteramente sin carne o producto animal tienen un gran potencial para evitar las causas de mortalidad más frecuentes en europa.,"las carnes comerciales son comúnmente portadoras y transmisoras de enfermedades, bacterias, parásitos y toxinas químicas.",
497,,"con esto, es posible mejorar el rendimiento atlético. muchos deportistas comen saludablemente.",la mayoría de los deportistas se alimenta saludablemente. el rendimiento atlético puede mejorarse con una dieta vegana.,
498,,"el cuidado de la piel también es un factor a tomar en cuenta, pues la vitamina c dan como resultado una piel más lozana.","dermatológicamente hablando, existe una mejora también, gracias a la vitamina c.",
499,,"además, tienen más de ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre y tienen la función de mantenerlas inactivas hasta que se necesiten.","asimismo, la alimentación vegana prima la producción de moléculas que se unen a las hormonas sexuales de circulación sanguínea, cumpliendo la función de activarlas cuando sea necesario.",
500,,"de igual forma, los veganos disfrutan de vidas más largas y saludables en comparación con aquellos que consumen carne.","los veganos gozan de mayor longevidad y salud, en contra de la longevidad de una persona carnívora.",
501,,esta es una opción definitivamente muy saludable que trae consigo inmensos beneficios.,optar por este estilo de vida trae consigo una considerable cantidad de beneficios.,
502,,una dieta de este tipo por cinco días puede ayudar a ver cómo un cambio en nuestra alimentación puede ser un nuevo inicio para una vida llena de energía.,el inicio de un mejor estilo de vida lleno de energía puede notarse incluso con tan solo cinco días de someterse a este tipo de dieta.,
503,,"el consumo de estos alimentos ha ido en aumento por los estilos de vida que se han ido adquiriendo y son accesibles, en general.","este tipo de alimentación va en aumento, pues este estilo de vida ha sido más fácil de adquirir.",
504,,"otra ventaja es que no se debe esperar mucho tiempo para cocinar los alimentos, aunque también se pueden preparar platos delicados, divertidos y sorprendentes y crear delicias.","sumándose a las bondades, está el no requerir de lapsos largos para la cocción de los alimentos. de igual manera, pueden lograrse gran variedad de platillos, desde los divertidos hasta los gourmets.",
505,,"aunque no sólo el cuerpo sale beneficiado, pues es posible proteger el medio ambiente porque se requiere menos energía y tierras de cultivo para alimentar a un vegano.","no solo nuestro organismo recibe beneficios, de igual forma, el medio ambiente, pues la dieta vegana ayuda a reducir el uso de energía y el uso de tierras para el cultivo.",
506,,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.","las afecciones  que son transmitidas por los alimentos a partir de parásitos, bacterias, y toxinas químicas son más frecuentes en carnes comerciales.",
507,,una alimentación enteramente sin carne o producto animal tienen un gran potencial para evitar las causas de mortalidad más frecuentes en europa.,"una dieta completamente vegana o sin productos cárnicos tiene una gran posibilidad para disminuir las causas de mortalidad más comunes en europa, siendo más fácil prevenir distintos tipos de padecimientos como los del corazón.",
508,,una dieta de este tipo por cinco días puede ayudar a ver cómo un cambio en nuestra alimentación puede ser un nuevo inicio para una vida llena de energía.,"llevar un régimen alimentario por sólo cinco días nos puede servir para observar un cambio en nuestra alimentación y cómo puede representar un nuevo comienzo para una vida llena de energía, sin olvidar también el cuidado de nuestra piel.",
509,,"el consumo de estos alimentos ha ido en aumento por los estilos de vida que se han ido adquiriendo y son accesibles, en general.","la dieta vegana se ha ido popularizando debido a los estilos de vida que se han ido adaptando, además de que en general son para todas las personas.",
510,,"incluso los gastos de producción, el transporte y otros procesos involucrados desde la granja a la mesa son elementos detonantes.","inclusive los gastos de producción, medios de transporte y otros procedimientos envueltos, desde la granja a la mesa son elementos importantes.",
511,,"la dieta común de las personas consiste en carnes, frutas, vegetales y todo cuanto sea comestible y se encuentre a nuestro alcance.","la mayoría de las personas tienen dietas comunes que incluyen carnes, frutas, vegetales y en general todo lo comestible que está a nuestro alcance.",
512,,"sin embargo, para cuidar de la salud, se deberían comer ciertos alimentos y restringir otros cuantos.","no obstante, para tener una dieta saludable se deberían restringir algunos alimentos y procurar otros.",
513,,"estas dietas tienen un alto valor nutricional, pero en ausencia de carne, es vital e importante asegurarse de consumir todas las cantidades correctas de proteínas.","este tipo de dieta tiene un alto contenido de nutrientes, aunque, al carecer de carne, es de suma importancia asegurarse de obtener las cantidades adecuadas de proteína.",
514,,la dieta vegana desempeña un papel relevante en la reducción de ataques de migraña porque estas se relacionan a menudo con alimentos como el chocolate y el queso.,"esta dieta también desempeña un papel importante en cuanto a los ataques de migraña, presentando una menor cantidad de estos debido a su relación con alimentos como el chocolate y el queso, que se evitan en el estilo de vida vegano.",
515,,"el cuidado de la piel también es un factor a tomar en cuenta, pues la vitamina c dan como resultado una piel más lozana.",esta dieta también tiene un gran impacto en nuestra piel ya que la vitamina c provoca una piel con apariencia más joven.,
516,,"además, tienen más de ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre y tienen la función de mantenerlas inactivas hasta que se necesiten.","las personas veganas tienen en su sangre una mayor cantidad de moléculas que, al unirse con hormonas sexuales, tienen la función de mantenerlas inactivas hasta que sean requeridas.",
517,,"aunque no sólo el cuerpo sale beneficiado, pues es posible proteger el medio ambiente porque se requiere menos energía y tierras de cultivo para alimentar a un vegano.","la producción de carne y otros productos animales implica un alto consumo de energías, tierras de cultivo, agua y alimentos para los animales, lo cual supone una pesada carga ambiental para el planeta.",
518,,"quizá la forma de comercio sea más particular de las ciudades, incluyendo la ciudad de méxico, pero los productos son procedentes de áreas agrícolas del interior de la república.","quizá la forma de comercio sea más propia de espacios urbanos con alta densidad de población, incluyendo la ciudad de méxico, aunque los productos provengan de áreas rurales del interior del país.",
519,,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","aunque en méxico se les conoce como camoteros por vender frutos de piel purpura y pulpa blanca, que también pueden ser amarillos, no son camotes lo único que venden, también ofrecen plátanos macho y nopal horneado.",
520,,"salidos del horno, estos barrocos alimentos se sirven al consumidor con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas.","el tiempo de cocción depende de la temperatura que alcance la caldera, la misma que también varía en función de la velocidad con que es empujado el carrito, pues este horno rodante funciona a base de leña.",
521,,"hay que decir que ésta varía también en función de la velocidad con que es empujado el carrito, pues este horno rodante funciona alimentado por leña.",los cajones del carrito deben ser tapados por una cama de cáscaras de plátano para lograr mantener húmedo el producto y lograr la cocción y la buena temperatura.,
522,,"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.","las 3 ruedas tienen un centro metálico para soportar el peso, el cual puede llegar hasta los trescientos kilogramos, y que están forradas de hule o caucho vulcanizado para resistir la fricción.",
523,,las tres ruedas tienen alma metálica para soportar el peso y están forradas de hule o caucho vulcanizado para contrarrestar la fricción.,el vendedor ambulante impulsa el carrito de los camotes para moverse entre las calles de la ciudad y vender su producto.,
524,,"en la parte alta del carrito, existe una superficie que el camotero utiliza para colocar los aderezos, poner al alcance de la mano las monedas y preparar sus productos.","en la parte superior del carrito, existe un espacio que el camotero utiliza para colocar los aderezos, preparar sus productos y tener al alcance de la mano el dinero.",
525,,el vendedor ambulante empuja el carrito de los camotes para trasladarse entre las calles de la ciudad y comercializar su producto.,"salidos del horno, estos alimentos se preparan al cliente con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas dulces.",
526,,"como el carrito mantiene el calor, el vapor que genera es empleado para silbar fuerte y distintivamente.","como el carrito mantiene el calor, el vapor que produce es utilizado para silbar con fuerza y distintivamente.",
527,,"dentro, los frutos cocidos se mantienen calientes y, por consiguiente, listos para ser consumidos.","el modo en el que se comercializan es, posiblemente, más propio de las ciudades —entre ellas la capital del país— sin embargo, son las zonas agrícolas del interior de la república las que producen dichos productos.",
528,,"los camotes y los plátanos son servidos en una servilleta de papel sobre platos desechables. suelen comerse con crema de leche azucarada, canela en polvo y se acompañan con leche.","si bien en méxico se les llama camoteros, los camotes no son el único producto que ofertan los carritos; entre sus opciones también se incluyen los plátanos machos y el nopal horneado.",
529,,a los plátanos y los camotes preparados de esta forma y consumidos como postres se les puede considerar parte de la gastronomía mexicana.,"para resistir la fricción, la triada de ruedas de estructura metálica que soporta el peso de carrito está recubiertas de hule o caucho vulcanizado.",
530,,"quizá la forma de comercio sea más particular de las ciudades, incluyendo la ciudad de méxico, pero los productos son procedentes de áreas agrícolas del interior de la república.",el vapor que se produce por el calor contenido en el carrito ocasiona su estridente y característico silbido.,
531,,"aunque en méxico se les conoce como camoteros, no son camotes lo único que vende: ofrece también plátanos machos y el nopal es horneado.",los comestibles pasan entre treinta y sesenta minutos en el horno del carrito hasta que alcanzan su cocción ideal; el tiempo depende de la potencia de la caldera.,
532,,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.",la humedad del producto se mantiene gracias a un recubrimiento de cáscaras de plátano sobre los cajones que almacenan el producto; esto garantiza la temperatura y cocción adecuadas.,
533,,"salidos del horno, estos barrocos alimentos se sirven al consumidor con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas.","en su interior, los comestibles cocidos conservan su cálida temperatura, y en consecuencia listos para degustarse.",
534,,plátanos y camotes se cuecen en ese artefacto rodante en un tiempo que oscila entre los treinta y los sesenta minutos dependiendo de la temperatura que alcance la caldera.,"el camotero dispone los aderezos sobre una plancha en la parte superior del carrito, donde también finaliza la preparación de los productos y guarda cambio en monedas.",
535,,"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.","a pesar de la existencia de camotes amarillos, la especie de camote que se encuentra con mayor frecuencia entre los camoteros de la ciudad es la de piel púrpura y pulpa blanca.",
536,,las tres ruedas tienen alma metálica para soportar el peso y están forradas de hule o caucho vulcanizado para contrarrestar la fricción.,"los complementos que el consumidor puede elegir como cobertura de estos postres, una vez horneados, van desde la leche condensada hasta el chocolate, dentro de una amplia variedad de otros aderezos.",
537,,"en la parte alta del carrito, existe una superficie que el camotero utiliza para colocar los aderezos, poner al alcance de la mano las monedas y preparar sus productos.","en una servilleta de papel, sobre un plato desechable se sirven los frutos. es común comerlos con crema azucarada y canela, y beber leche para acompañarlos.",
538,,"como el carrito mantiene el calor, el vapor que genera es empleado para silbar fuerte y distintivamente.","considerados como postres, los plátanos y los camotes preparados de esta manera forman parte del acervo gastronómico de méxico.",
539,,"a pesar de las dificultades y la disminución de las ventas con el tiempo, los camoteros son un dulce oficio que se resiste a extinguirse.",pocas situaciones pueden equipararse al sentimiento de encontrar en un paseo nocturno un camote revestido de leche o mermelada.,
540,,no hay muchas sensaciones que se comparen al hecho de salir por la noche y ver cómo preparan un camote con leche o mermelada.,"asimismo, disfrutar de la vista de las luces que acarician la avenida, mientras entra por tus fosas nasales el exquisito olor proveniente del carrito.",
541,,"méxico tiene una amplia gama de tradiciones y costumbres. una bastante común en las ciudades es la del carrito de los camotes, identificado por su particular silbido.","las tradiciones y costumbres mexicanas son muy variadas. una de ellas, muy común en las ciudades, es el carrito de camotes que se anuncia con un silbido particular.",
542,,a los plátanos y los camotes preparados de esta forma y consumidos como postres se les puede considerar parte de la gastronomía mexicana.,esta preparación particular de camotes y plátanos forma parte de la rica gastronomía mexicana.,
543,,"quizá la forma de comercio sea más particular de las ciudades, incluyendo la ciudad de méxico, pero los productos son procedentes de áreas agrícolas del interior de la república.","a pesar de que a los vendedores que ofrecen este rico postre se les conoce como camoteros, también ofrecen plátano macho e incluso nopales horneados.",
544,,"aunque en méxico se les conoce como camoteros, no son camotes lo único que vende: ofrece también plátanos machos y el nopal es horneado.","la tradición de los camotes es sin duda mestiza, ya que los plátanos, originalmente asiáticos, fueron introducidos en las canarias antes de llegar a la américa continental.",
545,,"se trata de una tradición gastronómica mestiza, pues los plátanos son de origen asiático, originalmente introducido en las islas canarias que llegó a la américa continental.","por otro lado, el cultivo del camote estaba extendido por todo el continente desde tiempos anteriores a la conquista.",
546,,"por su parte, el camote es un tubérculo cuyo cultivo estaba extendido por todo el continente antes de la conquista.","a pesar de que este negocio es muy común en las urbes como la ciudad de méxico, sus productos provienen de las zonas rurales al interior de la república.",
547,,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","los camoteros citadinos por lo general ofrecen camotes de piel púrpura y pulpa blanca, aunque también existe una variedad amarilla.",
548,,plátanos y camotes se cuecen en ese artefacto rodante en un tiempo que oscila entre los treinta y los sesenta minutos dependiendo de la temperatura que alcance la caldera.,"los plátanos y los camotes se cuecen en un horno de leña al interior del carrito en un tiempo estimado entre treinta y sesenta minutos, dependiendo de la temperatura que alcance la caldera.",
549,,"hay que decir que ésta varía también en función de la velocidad con que es empujado el carrito, pues este horno rodante funciona alimentado por leña.",cabe mencionar que la temperatura del horno depende a su vez de la velocidad a la que empuje el camotero.,
550,,"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.","para alcanzar una temperatura adecuada y una cocción perfecta, los cajones se cubren con una cama de cáscara de plátano, de este modo los productos se mantienen húmedos.",
551,,las tres ruedas tienen alma metálica para soportar el peso y están forradas de hule o caucho vulcanizado para contrarrestar la fricción.,el vapor que genera el horno se utiliza para producir el característico silbido que los distingue.,
552,,a los plátanos y los camotes preparados de esta forma y consumidos como postres se les puede considerar parte de la gastronomía mexicana.,"si bien se les suele llamar camoteros, su venta no se limita a este producto: también se vende plátano macho, como se mencionó antes, y nopal al horno.",
553,,"aunque en méxico se les conoce como camoteros, no son camotes lo único que vende: ofrece también plátanos machos y el nopal es horneado.","podríamos decir que los platillos que se sirven y degustan de esta manera forman parte de la comida típica de méxico, una costumbre resultante de la colonia.",
554,,"por su parte, el camote es un tubérculo cuyo cultivo estaba extendido por todo el continente antes de la conquista.","si hablamos del camote, este ya era bastante común en américa antes de la llegada de los europeos.",
555,,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.","los camoteros suelen vender una variedad blanca, pero también existen los amarillentos.",
556,,"salidos del horno, estos barrocos alimentos se sirven al consumidor con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas.","ambos platillos, una vez horneados, son cubiertos de crema de leche dulce, jalea de fruta o alguna salsa dulce.",
557,,"hay que decir que ésta varía también en función de la velocidad con que es empujado el carrito, pues este horno rodante funciona alimentado por leña.","para tenerse en condiciones óptimas, los contenedores del artefacto deben recubrirse con una capa de piel de plátano.",
558,,"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.","ya que la caldera de este artefacto opera quemando madera, la rapidez a la que avance también afecta la temperatura.",
559,,"en realidad, se trata de pequeños vehículos metálicos y de tracción humana cuyo peso puede llegar hasta los 300 kilogramos.","esto para ayudar a mover estos artefactos móviles de metal y tamaño reducido, hechos para ser empujados, que pueden alcanzar los 300 kilos.",
560,,"dentro, los frutos cocidos se mantienen calientes y, por consiguiente, listos para ser consumidos.","los productos cocinados se mantienen calientes dentro del carrito, listos para ser consumidos.",
561,,"los camoteros de la ciudad ofrecen generalmente frutos de piel púrpura y pulpa blanca, aunque también hay amarillos.",los camoteros ofrecen frutos de piel purpura y pulpa blanca o amarilla.,
562,,"salidos del horno, estos barrocos alimentos se sirven al consumidor con una cobertura que puede incluir leche condensada, mermelada, chocolate, entre otras cosas.","los alimentos salen del horno y se sirven al consumidor cubiertos de leche condensada, mermelada, o chocolate.",
563,,"para lograr la cocción y la buena temperatura, los cajones del carrito deben estar cubiertos por una cama de cáscaras de plátano que sirve para mantener húmedo el producto.",los cajones del carrito deben cubrirse con una cama de cascaras de plátano para mantener la humedad y temperatura que aseguren la cocción.,
